Date;Time;Temperature;Dew Point;Humidity;Wind;Speed;Gust;Pressure;Precip. Rate.;Precip. Accum.;UV;Solar
041024;7:39 AM;40.9 °F;38.9 °F;93 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.2 w/m²
041024;7:44 AM;41.0 °F;39.0 °F;93 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.5 w/m²
041024;7:49 AM;41.1 °F;39.1 °F;93 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;1 w/m²
041024;7:54 AM;41.0 °F;39.0 °F;93 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;1.6 w/m²
041024;7:59 AM;40.8 °F;38.8 °F;93 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;2.4 w/m²
041024;8:04 AM;40.6 °F;38.7 °F;93 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;3.4 w/m²
041024;8:09 AM;40.6 °F;38.6 °F;93 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;4.5 w/m²
041024;8:14 AM;40.7 °F;38.8 °F;93 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;5.6 w/m²
041024;8:19 AM;41.2 °F;39.4 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;6.9 w/m²
041024;8:24 AM;41.4 °F;39.6 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;8.2 w/m²
041024;8:29 AM;41.5 °F;39.7 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;9.4 w/m²
041024;8:34 AM;41.5 °F;39.7 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;10.7 w/m²
041024;8:39 AM;41.6 °F;39.8 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;12.1 w/m²
041024;8:44 AM;41.9 °F;40.1 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;13.3 w/m²
041024;8:49 AM;42.3 °F;40.5 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;14.3 w/m²
041024;8:54 AM;42.8 °F;41.0 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;15.1 w/m²
041024;8:59 AM;43.2 °F;41.4 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;16.3 w/m²
041024;9:04 AM;43.5 °F;41.7 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;17.2 w/m²
041024;9:09 AM;44.0 °F;42.2 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;17.8 w/m²
041024;9:14 AM;44.3 °F;42.5 °F;94 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;18.5 w/m²
041024;9:19 AM;44.7 °F;42.8 °F;93 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;19.3 w/m²
041024;9:24 AM;45.0 °F;43.0 °F;93 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;20.1 w/m²
041024;9:29 AM;45.2 °F;43.2 °F;93 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;22.4 w/m²
041024;9:34 AM;45.7 °F;43.4 °F;92 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;23.3 w/m²
041024;9:39 AM;46.1 °F;43.4 °F;90 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;22.7 w/m²
041024;9:44 AM;46.5 °F;43.3 °F;89 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;23.4 w/m²
041024;9:49 AM;46.9 °F;43.2 °F;87 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;24.3 w/m²
041024;9:54 AM;47.3 °F;43.2 °F;86 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;25.6 w/m²
041024;9:59 AM;47.8 °F;43.4 °F;85 %;NNW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;26.4 w/m²
041024;10:04 AM;48.2 °F;43.4 °F;84 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;26.6 w/m²
041024;10:09 AM;48.5 °F;43.3 °F;82 %;NNW;0.1 mph;1.2 mph;30.21 in;0.00 in;0.00 in;0;26.9 w/m²
041024;10:14 AM;48.9 °F;43.7 °F;82 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27 w/m²
041024;10:19 AM;49.4 °F;44.1 °F;82 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.1 w/m²
041024;10:24 AM;49.8 °F;44.2 °F;81 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.2 w/m²
041024;10:29 AM;50.2 °F;44.4 °F;81 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.4 w/m²
041024;10:34 AM;50.5 °F;44.2 °F;79 %;NNW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;27.5 w/m²
041024;10:39 AM;50.7 °F;44.3 °F;79 %;NNW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;27.5 w/m²
041024;10:44 AM;51.1 °F;44.3 °F;78 %;NNW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;27.5 w/m²
041024;10:49 AM;51.4 °F;44.2 °F;77 %;NW;0.0 mph;1.2 mph;30.21 in;0.00 in;0.00 in;0;27.5 w/m²
041024;10:54 AM;51.7 °F;44.3 °F;76 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.5 w/m²
041024;10:59 AM;52.0 °F;44.2 °F;75 %;NW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;27.7 w/m²
041024;11:04 AM;52.2 °F;44.4 °F;75 %;NW;0.0 mph;1.2 mph;30.21 in;0.00 in;0.00 in;0;27.6 w/m²
041024;11:09 AM;52.7 °F;45.2 °F;76 %;NW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.7 w/m²
041024;11:14 AM;53.0 °F;45.6 °F;76 %;NW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;27.9 w/m²
041024;11:19 AM;53.2 °F;45.1 °F;74 %;NW;0.0 mph;0.0 mph;30.21 in;0.00 in;0.00 in;0;28 w/m²
041024;11:24 AM;53.4 °F;44.8 °F;73 %;NW;0.1 mph;1.4 mph;30.21 in;0.00 in;0.00 in;0;27.5 w/m²
041024;11:29 AM;53.8 °F;44.6 °F;71 %;NNW;0.2 mph;1.6 mph;30.20 in;0.00 in;0.00 in;0;27.4 w/m²
041024;11:34 AM;54.2 °F;44.7 °F;70 %;NNW;0.1 mph;1.5 mph;30.20 in;0.00 in;0.00 in;0;27.2 w/m²
041024;11:39 AM;54.4 °F;44.6 °F;69 %;NNW;0.0 mph;0.4 mph;30.20 in;0.00 in;0.00 in;0;27.2 w/m²
041024;11:44 AM;54.9 °F;44.2 °F;68 %;NNW;0.0 mph;0.0 mph;30.20 in;0.00 in;0.00 in;0;26.9 w/m²
041024;11:49 AM;55.3 °F;44.7 °F;67 %;NNW;0.2 mph;2.4 mph;30.20 in;0.00 in;0.00 in;0;27.1 w/m²
041024;11:54 AM;55.4 °F;43.9 °F;65 %;NW;0.9 mph;3.8 mph;30.20 in;0.00 in;0.00 in;0;27.3 w/m²
041024;11:59 AM;55.4 °F;43.7 °F;65 %;NNW;0.1 mph;2.6 mph;30.20 in;0.00 in;0.00 in;0;27.3 w/m²
041024;12:04 PM;55.6 °F;43.2 °F;63 %;NNW;0.5 mph;3.4 mph;30.19 in;0.00 in;0.00 in;0;27.3 w/m²
041024;12:09 PM;55.8 °F;43.7 °F;64 %;NW;0.2 mph;1.9 mph;30.20 in;0.00 in;0.00 in;0;27.6 w/m²
041024;12:14 PM;56.1 °F;44.0 °F;64 %;NNW;0.2 mph;2.4 mph;30.20 in;0.00 in;0.00 in;0;27.7 w/m²
041024;12:19 PM;56.6 °F;44.3 °F;63 %;NNW;0.0 mph;0.9 mph;30.19 in;0.00 in;0.00 in;0;28 w/m²
041024;12:24 PM;56.9 °F;44.4 °F;63 %;NNW;0.0 mph;0.2 mph;30.19 in;0.00 in;0.00 in;0;29.3 w/m²
041024;12:29 PM;57.2 °F;44.0 °F;61 %;NNW;0.1 mph;1.3 mph;30.20 in;0.00 in;0.00 in;0;29.2 w/m²
041024;12:34 PM;57.2 °F;44.2 °F;62 %;NNW;0.2 mph;2.4 mph;30.19 in;0.00 in;0.00 in;0;30.4 w/m²
041024;12:39 PM;57.4 °F;44.0 °F;61 %;NNW;0.0 mph;0.6 mph;30.19 in;0.00 in;0.00 in;0;29.7 w/m²
041024;12:44 PM;57.8 °F;44.4 °F;61 %;NW;0.0 mph;0.9 mph;30.19 in;0.00 in;0.00 in;0;30.7 w/m²
041024;12:49 PM;58.2 °F;44.1 °F;59 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;33.6 w/m²
041024;12:54 PM;58.5 °F;44.7 °F;60 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;33.5 w/m²
041024;12:59 PM;58.6 °F;44.0 °F;58 %;NNW;0.2 mph;0.8 mph;30.19 in;0.00 in;0.00 in;0;37.1 w/m²
041024;1:04 PM;58.2 °F;44.0 °F;59 %;NNW;0.3 mph;2.2 mph;30.19 in;0.00 in;0.00 in;0;45.2 w/m²
041024;1:09 PM;58.7 °F;44.7 °F;59 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;44.7 w/m²
041024;1:14 PM;58.7 °F;43.6 °F;57 %;NNW;0.4 mph;2.4 mph;30.19 in;0.00 in;0.00 in;0;46 w/m²
041024;1:19 PM;59.1 °F;44.7 °F;59 %;NNW;0.0 mph;0.4 mph;30.19 in;0.00 in;0.00 in;0;52.9 w/m²
041024;1:24 PM;58.9 °F;43.4 °F;56 %;NW;0.3 mph;4.4 mph;30.19 in;0.00 in;0.00 in;0;55 w/m²
041024;1:29 PM;58.1 °F;43.4 °F;58 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;0;53.1 w/m²
041024;1:34 PM;57.3 °F;44.3 °F;62 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;1;109.9 w/m²
041024;1:39 PM;57.7 °F;43.8 °F;60 %;NNW;0.1 mph;2.2 mph;30.19 in;0.00 in;0.00 in;3;389.5 w/m²
041024;1:44 PM;58.8 °F;43.6 °F;57 %;NNW;0.0 mph;1.3 mph;30.19 in;0.00 in;0.00 in;3;406.1 w/m²
041024;1:49 PM;59.8 °F;43.9 °F;56 %;NNW;0.0 mph;0.0 mph;30.19 in;0.00 in;0.00 in;3;393.9 w/m²
041024;1:54 PM;59.9 °F;43.7 °F;55 %;;0.1 mph;1.2 mph;30.18 in;0.00 in;0.00 in;0;79.3 w/m²
041024;1:59 PM;58.3 °F;43.0 °F;57 %;;0.0 mph;1.1 mph;30.18 in;0.00 in;0.00 in;2;375.4 w/m²
041024;2:04 PM;57.9 °F;42.6 °F;57 %;NW;0.2 mph;2.2 mph;30.18 in;0.00 in;0.00 in;1;174 w/m²
041024;2:09 PM;56.4 °F;41.4 °F;57 %;;0.1 mph;1.0 mph;30.18 in;0.00 in;0.00 in;3;410.9 w/m²
041024;2:14 PM;58.2 °F;41.6 °F;54 %;;0.1 mph;2.4 mph;30.18 in;0.00 in;0.00 in;3;403.1 w/m²
041024;2:19 PM;59.6 °F;41.7 °F;52 %;NNW;0.2 mph;1.4 mph;30.18 in;0.00 in;0.00 in;3;405.1 w/m²
041024;2:24 PM;60.2 °F;43.0 °F;53 %;NNW;0.1 mph;2.2 mph;30.18 in;0.00 in;0.00 in;3;409.4 w/m²
041024;2:29 PM;60.6 °F;44.0 °F;54 %;NNW;0.7 mph;3.4 mph;30.17 in;0.00 in;0.00 in;3;415.9 w/m²
041024;2:34 PM;61.5 °F;45.0 °F;55 %;NNW;0.1 mph;2.8 mph;30.17 in;0.00 in;0.00 in;1;214.6 w/m²
041024;2:39 PM;58.5 °F;43.4 °F;57 %;NNW;0.1 mph;2.4 mph;30.17 in;0.00 in;0.00 in;3;417.4 w/m²
041024;2:44 PM;60.2 °F;43.6 °F;54 %;NNW;0.5 mph;3.4 mph;30.17 in;0.00 in;0.00 in;3;381.4 w/m²
041024;2:49 PM;60.3 °F;43.2 °F;53 %;NNW;0.4 mph;3.4 mph;30.17 in;0.00 in;0.00 in;3;382 w/m²
041024;2:54 PM;60.7 °F;43.8 °F;54 %;NNW;0.5 mph;2.6 mph;30.17 in;0.00 in;0.00 in;3;389.5 w/m²
041024;2:59 PM;61.3 °F;43.7 °F;53 %;NNW;0.0 mph;0.8 mph;30.17 in;0.00 in;0.00 in;3;389.3 w/m²
041024;3:04 PM;62.3 °F;44.2 °F;52 %;;0.4 mph;1.3 mph;30.17 in;0.00 in;0.00 in;3;389.3 w/m²
041024;3:09 PM;62.7 °F;44.7 °F;52 %;NW;0.6 mph;3.4 mph;30.17 in;0.00 in;0.00 in;3;389.2 w/m²
041024;3:14 PM;61.4 °F;44.6 °F;54 %;NNW;0.2 mph;3.4 mph;30.17 in;0.00 in;0.00 in;2;357.9 w/m²
041024;3:19 PM;60.7 °F;44.6 °F;55 %;NNW;0.2 mph;1.2 mph;30.17 in;0.00 in;0.00 in;0;62.3 w/m²
041024;3:24 PM;58.2 °F;42.3 °F;55 %;NNW;0.4 mph;3.0 mph;30.16 in;0.00 in;0.00 in;2;359.6 w/m²
041024;3:29 PM;60.5 °F;43.7 °F;54 %;NNW;0.1 mph;1.9 mph;30.17 in;0.00 in;0.00 in;2;361.7 w/m²
041024;3:34 PM;60.8 °F;43.6 °F;53 %;NW;1.5 mph;3.0 mph;30.16 in;0.00 in;0.00 in;2;357.1 w/m²
041024;3:39 PM;60.7 °F;44.5 °F;55 %;NW;0.1 mph;2.5 mph;30.16 in;0.00 in;0.00 in;2;375.3 w/m²
041024;3:44 PM;61.9 °F;44.3 °F;52 %;NNW;0.3 mph;3.4 mph;30.16 in;0.00 in;0.00 in;2;374.4 w/m²
041024;3:49 PM;63.8 °F;45.5 °F;51 %;NNW;0.3 mph;3.4 mph;30.16 in;0.00 in;0.00 in;2;357.4 w/m²
041024;3:54 PM;61.4 °F;45.6 °F;56 %;NNW;0.0 mph;0.6 mph;30.16 in;0.00 in;0.00 in;0;71.3 w/m²
041024;3:59 PM;59.6 °F;45.2 °F;59 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;1;210.8 w/m²
041024;4:04 PM;58.1 °F;43.7 °F;59 %;NNW;0.2 mph;2.0 mph;30.16 in;0.00 in;0.00 in;2;305.2 w/m²
041024;4:09 PM;59.7 °F;43.9 °F;56 %;NNW;0.1 mph;1.5 mph;30.16 in;0.00 in;0.00 in;2;323.6 w/m²
041024;4:14 PM;60.9 °F;43.2 °F;52 %;NW;0.2 mph;2.0 mph;30.16 in;0.00 in;0.00 in;2;323.5 w/m²
041024;4:19 PM;62.6 °F;43.5 °F;50 %;NW;0.1 mph;2.4 mph;30.16 in;0.00 in;0.00 in;2;315.9 w/m²
041024;4:24 PM;63.0 °F;44.3 °F;50 %;NW;0.2 mph;2.0 mph;30.16 in;0.00 in;0.00 in;2;301.6 w/m²
041024;4:29 PM;62.4 °F;44.2 °F;51 %;NW;0.3 mph;1.9 mph;30.16 in;0.00 in;0.00 in;2;295.3 w/m²
041024;4:34 PM;62.0 °F;43.9 °F;51 %;NNW;0.6 mph;3.2 mph;30.16 in;0.00 in;0.00 in;2;281.9 w/m²
041024;4:39 PM;62.6 °F;43.7 °F;50 %;NW;0.6 mph;2.1 mph;30.15 in;0.00 in;0.00 in;2;274.6 w/m²
041024;4:44 PM;62.2 °F;44.3 °F;52 %;NW;0.4 mph;3.4 mph;30.16 in;0.00 in;0.00 in;1;221.4 w/m²
041024;4:49 PM;61.1 °F;44.9 °F;55 %;NNW;0.1 mph;1.6 mph;30.15 in;0.00 in;0.00 in;1;193 w/m²
041024;4:54 PM;60.2 °F;45.0 °F;57 %;NNW;0.0 mph;1.1 mph;30.15 in;0.00 in;0.00 in;0;50.6 w/m²
041024;4:59 PM;59.0 °F;45.3 °F;60 %;NNW;0.1 mph;0.8 mph;30.16 in;0.00 in;0.00 in;0;83.5 w/m²
041024;5:04 PM;57.9 °F;44.7 °F;61 %;NNW;0.0 mph;0.4 mph;30.16 in;0.00 in;0.00 in;0;82.6 w/m²
041024;5:09 PM;58.4 °F;44.5 °F;60 %;NNW;0.1 mph;2.0 mph;30.15 in;0.00 in;0.00 in;0;76.9 w/m²
041024;5:14 PM;58.5 °F;44.4 °F;60 %;NNW;0.0 mph;0.8 mph;30.16 in;0.00 in;0.00 in;0;68.4 w/m²
041024;5:19 PM;58.3 °F;44.6 °F;60 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;56.8 w/m²
041024;5:24 PM;58.0 °F;44.2 °F;60 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;44.7 w/m²
041024;5:29 PM;57.8 °F;44.3 °F;61 %;NNW;0.2 mph;2.8 mph;30.16 in;0.00 in;0.00 in;0;41.7 w/m²
041024;5:34 PM;57.8 °F;44.3 °F;61 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;38.7 w/m²
041024;5:39 PM;57.7 °F;43.8 °F;60 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;34 w/m²
041024;5:44 PM;57.5 °F;44.9 °F;63 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;37.9 w/m²
041024;5:49 PM;57.3 °F;45.0 °F;63 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;43.8 w/m²
041024;5:54 PM;57.1 °F;44.5 °F;63 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;43.5 w/m²
041024;5:59 PM;57.2 °F;44.7 °F;63 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;40 w/m²
041024;6:04 PM;57.2 °F;44.4 °F;62 %;NNW;0.0 mph;1.3 mph;30.16 in;0.00 in;0.00 in;0;35.7 w/m²
041024;6:09 PM;57.1 °F;44.5 °F;63 %;NNW;0.0 mph;1.2 mph;30.15 in;0.00 in;0.00 in;0;31.9 w/m²
041024;6:14 PM;56.8 °F;44.3 °F;63 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;26.9 w/m²
041024;6:19 PM;56.5 °F;43.8 °F;62 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;23.5 w/m²
041024;6:24 PM;56.3 °F;43.5 °F;62 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;19.9 w/m²
041024;6:29 PM;56.1 °F;43.9 °F;64 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;18.3 w/m²
041024;6:34 PM;56.0 °F;43.8 °F;63 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;17.4 w/m²
041024;6:39 PM;56.0 °F;44.2 °F;65 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;15.8 w/m²
041024;6:44 PM;55.5 °F;44.6 °F;67 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;14.4 w/m²
041024;6:49 PM;55.2 °F;44.4 °F;67 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;13.2 w/m²
041024;6:54 PM;55.0 °F;44.0 °F;66 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;12.3 w/m²
041024;6:59 PM;54.9 °F;44.3 °F;68 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;9 w/m²
041024;7:04 PM;54.8 °F;44.3 °F;68 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;6.3 w/m²
041024;7:09 PM;54.5 °F;44.3 °F;68 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;4.6 w/m²
041024;7:14 PM;54.3 °F;44.1 °F;68 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;3.2 w/m²
041024;7:19 PM;54.1 °F;44.2 °F;69 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;2.2 w/m²
041024;7:24 PM;54.1 °F;44.2 °F;69 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;1.4 w/m²
041024;7:29 PM;53.9 °F;44.1 °F;69 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.8 w/m²
041024;7:34 PM;53.7 °F;44.1 °F;70 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.5 w/m²
041024;7:39 PM;53.4 °F;43.9 °F;70 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.2 w/m²
041024;7:44 PM;53.2 °F;43.9 °F;71 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.1 w/m²
041024;7:49 PM;53.0 °F;43.8 °F;71 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0.1 w/m²
041024;7:54 PM;52.6 °F;43.7 °F;72 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;7:59 PM;52.4 °F;43.6 °F;72 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:04 PM;52.2 °F;43.5 °F;72 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;8:09 PM;51.9 °F;43.6 °F;73 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:14 PM;51.8 °F;43.5 °F;73 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:19 PM;51.5 °F;43.3 °F;73 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:24 PM;51.4 °F;43.4 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:29 PM;51.3 °F;43.3 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:34 PM;51.1 °F;43.2 °F;74 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;8:39 PM;50.9 °F;43.0 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:44 PM;50.7 °F;42.8 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:49 PM;50.7 °F;43.0 °F;75 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;8:54 PM;50.6 °F;42.8 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;8:59 PM;50.7 °F;42.8 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;9:04 PM;50.5 °F;42.7 °F;74 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;9:09 PM;50.4 °F;42.8 °F;75 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;9:14 PM;50.1 °F;42.6 °F;75 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;9:19 PM;49.8 °F;42.7 °F;76 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;9:24 PM;49.6 °F;42.8 °F;77 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:29 PM;49.8 °F;43.1 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:34 PM;49.6 °F;43.1 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:39 PM;49.4 °F;42.9 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:44 PM;49.3 °F;42.8 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:49 PM;49.1 °F;42.7 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:54 PM;49.1 °F;42.8 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;9:59 PM;49.1 °F;42.8 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:04 PM;48.9 °F;42.6 °F;79 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;10:09 PM;48.7 °F;42.6 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:14 PM;48.5 °F;42.5 °F;80 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;10:19 PM;48.2 °F;42.4 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:24 PM;48.2 °F;42.6 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:29 PM;48.2 °F;42.6 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:34 PM;48.0 °F;42.4 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:39 PM;48.0 °F;42.6 °F;81 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
041024;10:44 PM;47.8 °F;42.6 °F;82 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:49 PM;47.8 °F;42.5 °F;82 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:54 PM;47.6 °F;42.3 °F;82 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;10:59 PM;47.5 °F;42.3 °F;82 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;11:04 PM;47.5 °F;42.6 °F;83 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
041024;11:09 PM;47.5 °F;42.5 °F;83 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
