Date;Time;Temperature;Dew Point;Humidity;Wind;Speed;Gust;Pressure;Precip. Rate.;Precip. Accum.;UV;Solar
041024;6:49 AM;38.4 °F;37.9 °F;98 %;WNW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;6:54 AM;38.1 °F;37.6 °F;98 %;WNW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;6:59 AM;38.4 °F;37.9 °F;98 %;WNW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;7:04 AM;38.8 °F;38.3 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;7:09 AM;38.7 °F;38.1 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;7:14 AM;38.6 °F;38.0 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;7:19 AM;38.4 °F;37.9 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;7:24 AM;38.3 °F;37.7 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;7:29 AM;37.8 °F;37.2 °F;98 %;WNW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0.1 w/m²
041024;7:34 AM;37.3 °F;36.8 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0.2 w/m²
041024;7:39 AM;37.0 °F;36.4 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;0.5 w/m²
041024;7:44 AM;36.6 °F;36.0 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;1.1 w/m²
041024;7:49 AM;36.5 °F;36.0 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;1.9 w/m²
041024;7:54 AM;37.1 °F;36.5 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;3.2 w/m²
041024;7:59 AM;37.9 °F;37.4 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;4.9 w/m²
041024;8:04 AM;38.7 °F;38.2 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;6.8 w/m²
041024;8:09 AM;38.5 °F;37.9 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;8.9 w/m²
041024;8:14 AM;38.3 °F;37.8 °F;98 %;WNW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;11.2 w/m²
041024;8:19 AM;38.9 °F;38.3 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;13.6 w/m²
041024;8:24 AM;39.7 °F;39.1 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;16.1 w/m²
041024;8:29 AM;39.9 °F;39.4 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;18.2 w/m²
041024;8:34 AM;40.7 °F;40.1 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;20 w/m²
041024;8:39 AM;41.4 °F;40.9 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;22.5 w/m²
041024;8:44 AM;42.9 °F;42.3 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;25.8 w/m²
041024;8:49 AM;43.9 °F;43.3 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;28.8 w/m²
041024;8:54 AM;43.7 °F;43.2 °F;98 %;WNW;0.0 mph;0.0 mph;29.97 in;0.00 in;0.00 in;0;32 w/m²
041024;8:59 AM;44.3 °F;43.8 °F;98 %;WNW;0.0 mph;0.0 mph;29.97 in;0.00 in;0.00 in;0;35 w/m²
041024;9:04 AM;44.8 °F;44.2 °F;98 %;WNW;0.2 mph;0.3 mph;29.97 in;0.00 in;0.00 in;0;38.2 w/m²
041024;9:09 AM;44.5 °F;44.0 °F;98 %;WNW;0.1 mph;0.3 mph;29.96 in;0.00 in;0.00 in;0;41 w/m²
041024;9:14 AM;45.1 °F;44.6 °F;98 %;WNW;0.0 mph;0.0 mph;29.97 in;0.00 in;0.00 in;0;44 w/m²
041024;9:19 AM;45.8 °F;45.2 °F;98 %;WNW;0.0 mph;0.0 mph;29.96 in;0.00 in;0.00 in;0;47 w/m²
041024;9:24 AM;46.3 °F;45.8 °F;98 %;WNW;0.0 mph;0.0 mph;29.97 in;0.00 in;0.00 in;0;50.3 w/m²
041024;9:29 AM;47.1 °F;46.6 °F;98 %;WNW;0.0 mph;0.1 mph;29.97 in;0.00 in;0.00 in;0;55 w/m²
041024;9:34 AM;47.6 °F;47.0 °F;98 %;WNW;0.3 mph;0.6 mph;29.97 in;0.00 in;0.00 in;0;57.7 w/m²
041024;9:39 AM;48.1 °F;47.6 °F;98 %;NW;0.4 mph;0.6 mph;29.97 in;0.00 in;0.00 in;0;59.6 w/m²
041024;9:44 AM;48.8 °F;48.3 °F;98 %;NNW;0.4 mph;0.7 mph;29.97 in;0.00 in;0.00 in;0;63.1 w/m²
041024;9:49 AM;49.2 °F;48.5 °F;97 %;NW;0.7 mph;1.4 mph;29.97 in;0.00 in;0.00 in;0;67.6 w/m²
041024;9:54 AM;49.4 °F;48.7 °F;97 %;NNW;1.0 mph;1.6 mph;29.97 in;0.00 in;0.00 in;0;72.4 w/m²
041024;9:59 AM;49.7 °F;49.0 °F;97 %;NW;0.5 mph;1.1 mph;29.97 in;0.00 in;0.00 in;0;77 w/m²
041024;10:04 AM;50.6 °F;49.8 °F;97 %;NW;0.2 mph;0.5 mph;29.97 in;0.00 in;0.00 in;0;82.7 w/m²
041024;10:09 AM;51.2 °F;50.3 °F;96 %;NNW;0.7 mph;1.0 mph;29.98 in;0.00 in;0.00 in;0;87.5 w/m²
041024;10:14 AM;51.2 °F;50.1 °F;96 %;NNW;0.6 mph;1.1 mph;29.98 in;0.00 in;0.00 in;0;94.6 w/m²
041024;10:19 AM;51.6 °F;49.8 °F;94 %;NNW;0.9 mph;1.3 mph;29.98 in;0.00 in;0.00 in;0;102.1 w/m²
041024;10:24 AM;51.7 °F;49.7 °F;92 %;NNW;1.1 mph;1.7 mph;29.98 in;0.00 in;0.00 in;1;108.7 w/m²
041024;10:29 AM;52.1 °F;49.5 °F;91 %;NNW;1.2 mph;1.8 mph;29.98 in;0.00 in;0.00 in;1;116.7 w/m²
041024;10:34 AM;52.5 °F;49.1 °F;89 %;NNW;1.4 mph;1.8 mph;29.97 in;0.00 in;0.00 in;1;127.7 w/m²
041024;10:39 AM;53.2 °F;49.2 °F;86 %;NNW;1.4 mph;2.0 mph;29.98 in;0.00 in;0.00 in;1;139.7 w/m²
041024;10:44 AM;53.4 °F;49.2 °F;85 %;NNW;1.4 mph;1.8 mph;29.97 in;0.00 in;0.00 in;1;153.4 w/m²
041024;10:49 AM;53.4 °F;48.8 °F;84 %;NNW;1.6 mph;2.2 mph;29.98 in;0.00 in;0.00 in;1;167.8 w/m²
041024;10:54 AM;54.0 °F;48.8 °F;83 %;;1.6 mph;2.1 mph;29.98 in;0.00 in;0.00 in;1;187.3 w/m²
041024;10:59 AM;54.1 °F;48.6 °F;82 %;;1.4 mph;2.2 mph;29.98 in;0.00 in;0.00 in;2;211.2 w/m²
041024;11:04 AM;54.5 °F;48.8 °F;81 %;NNW;1.2 mph;1.7 mph;29.97 in;0.00 in;0.00 in;2;236.5 w/m²
041024;11:09 AM;55.0 °F;49.1 °F;80 %;;1.9 mph;2.4 mph;29.97 in;0.00 in;0.00 in;2;254.5 w/m²
041024;11:14 AM;54.6 °F;48.5 °F;80 %;;1.6 mph;2.1 mph;29.98 in;0.00 in;0.00 in;2;292.1 w/m²
041024;11:19 AM;55.1 °F;49.0 °F;80 %;NNW;1.3 mph;1.8 mph;29.97 in;0.00 in;0.00 in;2;302.7 w/m²
041024;11:24 AM;55.5 °F;48.8 °F;78 %;NNW;2.0 mph;2.7 mph;29.98 in;0.00 in;0.00 in;2;304 w/m²
041024;11:29 AM;55.5 °F;48.2 °F;76 %;NW;1.7 mph;2.4 mph;29.97 in;0.00 in;0.00 in;3;314.2 w/m²
041024;11:34 AM;55.8 °F;48.6 °F;77 %;;1.5 mph;2.0 mph;29.97 in;0.00 in;0.00 in;3;322.8 w/m²
041024;11:39 AM;56.2 °F;48.7 °F;76 %;NNW;1.8 mph;2.3 mph;29.97 in;0.00 in;0.00 in;3;328.5 w/m²
041024;11:44 AM;56.7 °F;48.8 °F;75 %;NNW;1.4 mph;2.0 mph;29.97 in;0.00 in;0.00 in;3;335.4 w/m²
041024;11:49 AM;56.7 °F;48.2 °F;73 %;NNW;2.0 mph;2.7 mph;29.97 in;0.00 in;0.00 in;3;340.7 w/m²
041024;11:54 AM;56.7 °F;48.0 °F;73 %;WNW;2.4 mph;3.4 mph;29.97 in;0.00 in;0.00 in;3;345.5 w/m²
041024;11:59 AM;56.7 °F;48.3 °F;73 %;North;2.3 mph;3.1 mph;29.97 in;0.00 in;0.00 in;3;353.2 w/m²
041024;12:04 PM;56.8 °F;48.2 °F;73 %;NW;1.5 mph;2.2 mph;29.97 in;0.00 in;0.00 in;3;353.5 w/m²
041024;12:09 PM;56.7 °F;48.0 °F;73 %;North;2.0 mph;2.8 mph;29.97 in;0.00 in;0.00 in;3;357 w/m²
041024;12:14 PM;57.0 °F;47.6 °F;71 %;North;2.9 mph;3.8 mph;29.97 in;0.00 in;0.00 in;3;355.6 w/m²
041024;12:19 PM;56.8 °F;47.2 °F;70 %;North;2.3 mph;2.9 mph;29.97 in;0.00 in;0.00 in;3;367.6 w/m²
041024;12:24 PM;57.0 °F;46.5 °F;68 %;West;2.4 mph;3.4 mph;29.97 in;0.00 in;0.00 in;3;371.1 w/m²
041024;12:29 PM;57.3 °F;46.4 °F;67 %;NNW;1.9 mph;3.0 mph;29.97 in;0.00 in;0.00 in;3;384.2 w/m²
041024;12:34 PM;57.5 °F;46.8 °F;68 %;NNW;1.7 mph;2.4 mph;29.97 in;0.00 in;0.00 in;3;386.5 w/m²
041024;12:39 PM;57.8 °F;47.0 °F;67 %;NNE;2.6 mph;3.6 mph;29.97 in;0.00 in;0.00 in;3;378.5 w/m²
041024;12:44 PM;57.5 °F;46.9 °F;68 %;NNE;2.2 mph;3.0 mph;29.96 in;0.00 in;0.00 in;3;382.6 w/m²
041024;12:49 PM;56.8 °F;46.1 °F;67 %;North;1.5 mph;2.2 mph;29.96 in;0.00 in;0.00 in;3;393 w/m²
041024;12:54 PM;57.0 °F;45.6 °F;66 %;North;2.5 mph;3.4 mph;29.96 in;0.00 in;0.00 in;3;409.3 w/m²
041024;12:59 PM;58.1 °F;46.8 °F;66 %;NNE;2.8 mph;3.7 mph;29.96 in;0.00 in;0.00 in;4;428.3 w/m²
041024;1:04 PM;57.6 °F;45.6 °F;64 %;NNE;2.5 mph;3.3 mph;29.96 in;0.00 in;0.00 in;2;297.4 w/m²
041024;1:09 PM;56.9 °F;46.1 °F;67 %;North;2.7 mph;3.3 mph;29.96 in;0.00 in;0.00 in;4;436.5 w/m²
041024;1:14 PM;57.6 °F;46.5 °F;66 %;North;2.5 mph;3.2 mph;29.96 in;0.00 in;0.00 in;4;433.8 w/m²
041024;1:19 PM;58.3 °F;46.6 °F;65 %;NNW;1.2 mph;1.6 mph;29.95 in;0.00 in;0.00 in;4;453.2 w/m²
041024;1:24 PM;59.0 °F;47.5 °F;66 %;North;2.8 mph;4.0 mph;29.96 in;0.00 in;0.00 in;4;454.5 w/m²
041024;1:29 PM;58.1 °F;46.8 °F;66 %;North;2.3 mph;3.4 mph;29.95 in;0.00 in;0.00 in;4;431.1 w/m²
041024;1:34 PM;58.6 °F;46.7 °F;65 %;;1.8 mph;2.4 mph;29.95 in;0.00 in;0.00 in;4;440.9 w/m²
041024;1:39 PM;59.0 °F;47.1 °F;65 %;NNE;3.3 mph;4.3 mph;29.95 in;0.00 in;0.00 in;4;438.5 w/m²
041024;1:44 PM;59.0 °F;46.8 °F;64 %;NE;2.2 mph;2.8 mph;29.95 in;0.00 in;0.00 in;4;422.6 w/m²
041024;1:49 PM;59.1 °F;46.3 °F;62 %;NE;2.1 mph;3.0 mph;29.95 in;0.00 in;0.00 in;4;417.2 w/m²
041024;1:54 PM;59.6 °F;46.4 °F;62 %;SSE;1.6 mph;2.4 mph;29.94 in;0.00 in;0.00 in;3;397.2 w/m²
041024;1:59 PM;60.6 °F;46.7 °F;60 %;South;2.3 mph;3.3 mph;29.94 in;0.00 in;0.00 in;3;396.3 w/m²
041024;2:04 PM;60.3 °F;46.8 °F;61 %;SSE;1.9 mph;2.8 mph;29.94 in;0.00 in;0.00 in;3;407 w/m²
041024;2:09 PM;60.7 °F;46.6 °F;60 %;South;0.8 mph;1.1 mph;29.94 in;0.00 in;0.00 in;3;403.3 w/m²
041024;2:14 PM;60.1 °F;46.6 °F;61 %;South;1.5 mph;2.0 mph;29.94 in;0.00 in;0.00 in;3;396.7 w/m²
041024;2:19 PM;59.9 °F;46.0 °F;60 %;SSW;0.7 mph;1.0 mph;29.94 in;0.00 in;0.00 in;4;422.8 w/m²
041024;2:24 PM;61.4 °F;46.1 °F;57 %;SSW;0.8 mph;1.1 mph;29.94 in;0.00 in;0.00 in;3;407.9 w/m²
041024;2:29 PM;60.6 °F;46.0 °F;59 %;SE;1.5 mph;2.1 mph;29.94 in;0.00 in;0.00 in;1;126.4 w/m²
041024;2:34 PM;58.7 °F;45.8 °F;62 %;ESE;1.8 mph;2.4 mph;29.94 in;0.00 in;0.00 in;3;368 w/m²
041024;2:39 PM;58.2 °F;45.9 °F;64 %;SSE;1.2 mph;1.8 mph;29.94 in;0.00 in;0.00 in;3;374 w/m²
041024;2:44 PM;59.4 °F;45.1 °F;59 %;SSW;1.0 mph;1.5 mph;29.94 in;0.00 in;0.00 in;3;370.2 w/m²
041024;2:49 PM;61.0 °F;45.0 °F;56 %;SSW;1.0 mph;1.5 mph;29.94 in;0.00 in;0.00 in;3;359.2 w/m²
041024;2:54 PM;60.9 °F;46.1 °F;58 %;SSE;1.3 mph;1.8 mph;29.94 in;0.00 in;0.00 in;3;348 w/m²
041024;2:59 PM;60.7 °F;46.3 °F;59 %;SE;1.9 mph;2.9 mph;29.94 in;0.00 in;0.00 in;3;332.3 w/m²
041024;3:04 PM;60.3 °F;45.7 °F;59 %;SSE;0.8 mph;1.3 mph;29.93 in;0.00 in;0.00 in;3;333 w/m²
041024;3:09 PM;61.1 °F;45.6 °F;57 %;SSW;1.0 mph;1.6 mph;29.93 in;0.00 in;0.00 in;3;344.3 w/m²
041024;3:14 PM;61.2 °F;46.0 °F;57 %;WSW;0.4 mph;0.8 mph;29.93 in;0.00 in;0.00 in;3;344.9 w/m²
041024;3:19 PM;61.4 °F;46.1 °F;57 %;NE;2.4 mph;3.3 mph;29.93 in;0.00 in;0.00 in;3;353.5 w/m²
041024;3:24 PM;60.1 °F;46.0 °F;60 %;ENE;2.4 mph;3.4 mph;29.93 in;0.00 in;0.00 in;3;360.8 w/m²
041024;3:29 PM;60.2 °F;46.8 °F;61 %;NE;2.8 mph;3.7 mph;29.93 in;0.00 in;0.00 in;3;341.1 w/m²
041024;3:34 PM;59.3 °F;45.6 °F;60 %;East;2.2 mph;2.7 mph;29.93 in;0.00 in;0.00 in;2;284.1 w/m²
041024;3:39 PM;58.4 °F;45.4 °F;62 %;ENE;1.9 mph;2.6 mph;29.94 in;0.00 in;0.00 in;0;79.1 w/m²
041024;3:44 PM;57.7 °F;45.3 °F;63 %;SSE;0.2 mph;0.6 mph;29.93 in;0.00 in;0.00 in;0;80.3 w/m²
041024;3:49 PM;57.7 °F;45.0 °F;62 %;SSE;0.5 mph;0.8 mph;29.93 in;0.00 in;0.00 in;2;259.6 w/m²
041024;3:54 PM;59.1 °F;46.3 °F;63 %;SSE;0.9 mph;1.1 mph;29.93 in;0.00 in;0.00 in;2;267 w/m²
041024;3:59 PM;59.0 °F;46.4 °F;63 %;South;0.2 mph;0.3 mph;29.93 in;0.00 in;0.00 in;1;143.7 w/m²
041024;4:04 PM;59.5 °F;46.2 °F;62 %;SSW;0.0 mph;0.2 mph;29.93 in;0.00 in;0.00 in;2;273.2 w/m²
041024;4:09 PM;60.5 °F;45.7 °F;58 %;NNW;1.4 mph;1.9 mph;29.92 in;0.00 in;0.00 in;2;252.1 w/m²
041024;4:14 PM;60.1 °F;46.2 °F;60 %;ENE;3.0 mph;4.1 mph;29.92 in;0.00 in;0.00 in;2;247.7 w/m²
041024;4:19 PM;60.1 °F;45.4 °F;58 %;SE;0.9 mph;1.2 mph;29.93 in;0.00 in;0.00 in;2;236.9 w/m²
041024;4:24 PM;61.8 °F;45.6 °F;55 %;SSW;1.0 mph;1.6 mph;29.92 in;0.00 in;0.00 in;2;224.4 w/m²
041024;4:29 PM;61.1 °F;46.4 °F;58 %;WSW;0.9 mph;1.3 mph;29.92 in;0.00 in;0.00 in;2;221.8 w/m²
041024;4:34 PM;61.2 °F;47.1 °F;60 %;SE;1.6 mph;2.4 mph;29.92 in;0.00 in;0.00 in;2;216.8 w/m²
041024;4:39 PM;60.8 °F;46.0 °F;58 %;SE;1.4 mph;1.9 mph;29.92 in;0.00 in;0.00 in;2;219.1 w/m²
041024;4:44 PM;61.0 °F;46.4 °F;59 %;ESE;0.7 mph;1.0 mph;29.92 in;0.00 in;0.00 in;2;220.6 w/m²
041024;4:49 PM;61.1 °F;45.6 °F;57 %;South;1.0 mph;1.6 mph;29.92 in;0.00 in;0.00 in;2;212.1 w/m²
041024;4:54 PM;61.3 °F;46.3 °F;58 %;WNW;2.3 mph;3.2 mph;29.92 in;0.00 in;0.00 in;1;179.6 w/m²
041024;4:59 PM;59.9 °F;46.0 °F;60 %;East;2.3 mph;3.3 mph;29.92 in;0.00 in;0.00 in;1;155.4 w/m²
041024;5:04 PM;59.4 °F;45.9 °F;61 %;ENE;2.1 mph;2.9 mph;29.92 in;0.00 in;0.00 in;1;122 w/m²
041024;5:09 PM;59.0 °F;45.6 °F;61 %;East;2.2 mph;3.0 mph;29.92 in;0.00 in;0.00 in;0;97 w/m²
041024;5:14 PM;58.6 °F;45.6 °F;62 %;East;1.8 mph;2.7 mph;29.92 in;0.00 in;0.00 in;0;77.1 w/m²
041024;5:19 PM;57.7 °F;45.3 °F;63 %;ESE;1.6 mph;2.2 mph;29.92 in;0.00 in;0.00 in;0;67.2 w/m²
041024;5:24 PM;57.7 °F;45.2 °F;63 %;SSE;0.8 mph;1.4 mph;29.92 in;0.00 in;0.00 in;0;64.9 w/m²
041024;5:29 PM;57.6 °F;44.7 °F;62 %;ESE;0.7 mph;1.1 mph;29.92 in;0.00 in;0.00 in;0;65.2 w/m²
041024;5:34 PM;57.8 °F;45.1 °F;62 %;South;0.7 mph;1.0 mph;29.92 in;0.00 in;0.00 in;0;48.8 w/m²
041024;5:39 PM;57.5 °F;44.4 °F;62 %;SSW;0.1 mph;0.2 mph;29.93 in;0.00 in;0.00 in;0;51.8 w/m²
041024;5:44 PM;57.8 °F;44.7 °F;62 %;SSW;0.2 mph;0.5 mph;29.92 in;0.00 in;0.00 in;0;77.3 w/m²
041024;5:49 PM;60.1 °F;46.2 °F;60 %;SSW;0.1 mph;0.3 mph;29.92 in;0.00 in;0.00 in;0;78.6 w/m²
041024;5:54 PM;60.6 °F;45.8 °F;58 %;SSW;0.7 mph;1.1 mph;29.92 in;0.00 in;0.00 in;0;71.6 w/m²
041024;5:59 PM;59.9 °F;45.9 °F;60 %;South;0.6 mph;0.9 mph;29.92 in;0.00 in;0.00 in;0;62.8 w/m²
041024;6:04 PM;58.8 °F;44.8 °F;60 %;ESE;2.1 mph;3.0 mph;29.92 in;0.00 in;0.00 in;0;52.5 w/m²
041024;6:09 PM;58.4 °F;44.7 °F;60 %;ESE;1.8 mph;2.8 mph;29.93 in;0.00 in;0.00 in;0;48.9 w/m²
041024;6:14 PM;57.9 °F;44.8 °F;62 %;SE;1.2 mph;1.8 mph;29.92 in;0.00 in;0.00 in;0;43.8 w/m²
041024;6:19 PM;57.8 °F;44.7 °F;61 %;SE;1.0 mph;1.4 mph;29.93 in;0.00 in;0.00 in;0;39.7 w/m²
041024;6:24 PM;57.7 °F;44.8 °F;62 %;SSE;0.6 mph;1.0 mph;29.93 in;0.00 in;0.00 in;0;35.9 w/m²
041024;6:29 PM;57.6 °F;45.0 °F;63 %;SSE;0.7 mph;1.2 mph;29.92 in;0.00 in;0.00 in;0;32.9 w/m²
041024;6:34 PM;57.5 °F;45.0 °F;63 %;South;0.7 mph;0.8 mph;29.93 in;0.00 in;0.00 in;0;29.9 w/m²
041024;6:39 PM;57.4 °F;45.2 °F;64 %;SSW;0.4 mph;0.7 mph;29.92 in;0.00 in;0.00 in;0;26.6 w/m²
041024;6:44 PM;57.2 °F;45.4 °F;65 %;SSW;0.1 mph;0.2 mph;29.93 in;0.00 in;0.00 in;0;23.3 w/m²
041024;6:49 PM;56.8 °F;45.2 °F;65 %;South;0.1 mph;0.3 mph;29.93 in;0.00 in;0.00 in;0;19.8 w/m²
041024;6:54 PM;56.2 °F;45.3 °F;67 %;SSW;0.0 mph;0.0 mph;29.93 in;0.00 in;0.00 in;0;16.2 w/m²
041024;6:59 PM;55.4 °F;45.2 °F;68 %;SSW;0.0 mph;0.0 mph;29.93 in;0.00 in;0.00 in;0;13.3 w/m²
041024;7:04 PM;54.6 °F;44.7 °F;69 %;SSW;0.0 mph;0.0 mph;29.93 in;0.00 in;0.00 in;0;9.8 w/m²
041024;7:09 PM;54.0 °F;44.7 °F;71 %;SSW;0.0 mph;0.0 mph;29.93 in;0.00 in;0.00 in;0;6.9 w/m²
041024;7:14 PM;53.2 °F;44.5 °F;72 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;4.9 w/m²
041024;7:19 PM;52.5 °F;44.8 °F;75 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;3.2 w/m²
041024;7:24 PM;51.9 °F;45.0 °F;77 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;2 w/m²
041024;7:29 PM;51.4 °F;45.0 °F;79 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;1.2 w/m²
041024;7:34 PM;50.8 °F;44.6 °F;79 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0.6 w/m²
041024;7:39 PM;50.1 °F;44.4 °F;81 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0.3 w/m²
041024;7:44 PM;49.6 °F;44.5 °F;83 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0.1 w/m²
041024;7:49 PM;49.1 °F;44.4 °F;84 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;7:54 PM;48.7 °F;44.5 °F;85 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;7:59 PM;48.8 °F;45.0 °F;86 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;8:04 PM;48.5 °F;44.8 °F;87 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:09 PM;47.7 °F;44.3 °F;88 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:14 PM;47.5 °F;44.1 °F;88 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;8:19 PM;47.3 °F;44.2 °F;89 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:24 PM;47.0 °F;44.2 °F;90 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;8:29 PM;46.4 °F;43.7 °F;90 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:34 PM;46.1 °F;43.6 °F;91 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:39 PM;46.0 °F;43.6 °F;91 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:44 PM;46.3 °F;44.0 °F;91 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:49 PM;46.1 °F;43.9 °F;92 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:54 PM;45.9 °F;43.7 °F;92 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;8:59 PM;45.4 °F;43.3 °F;92 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:04 PM;45.3 °F;43.2 °F;92 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:09 PM;45.2 °F;43.1 °F;92 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:14 PM;44.9 °F;42.7 °F;92 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:19 PM;44.7 °F;42.7 °F;93 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:24 PM;44.6 °F;42.6 °F;93 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:29 PM;44.4 °F;42.4 °F;93 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:34 PM;44.4 °F;42.5 °F;93 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:39 PM;44.3 °F;42.5 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:44 PM;44.6 °F;42.8 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:49 PM;44.5 °F;42.7 °F;94 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;9:54 PM;44.3 °F;42.5 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;9:59 PM;43.8 °F;42.0 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;10:04 PM;43.6 °F;41.8 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;10:09 PM;43.7 °F;41.9 °F;94 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;10:14 PM;43.8 °F;42.0 °F;94 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
041024;10:19 PM;43.8 °F;42.3 °F;95 %;SSW;0.0 mph;0.0 mph;29.94 in;0.00 in;0.00 in;0;0 w/m²
041024;10:24 PM;44.2 °F;42.7 °F;95 %;SSW;0.0 mph;0.0 mph;29.95 in;0.00 in;0.00 in;0;0 w/m²
